code,obec,počet obyv.,prevalence,/100 tis.,12. 9. 23,13. 9. 23,14. 9. 23,15. 9. 23,16. 9. 23,17. 9. 23,18. 9. 23,19. 9. 23,20. 9. 23,21. 9. 23,22. 9. 23,23. 9. 23,24. 9. 23,25. 9. 23,26. 9. 23,incidence 7d,/100tis.,3.3.20,10.3.20,17.3.20,24.3.20,31.3.20,7.4.20,14.4.20,21.4.20,28.4.20,5.5.20,12.5.20,19.5.20,26.5.20,2.6.20,9.6.20,16.6.20,23.6.20,30.6.20,7.7.20,14.7.20,21.7.20,28.7.20,4.8.20,11.8.20,18.8.20,25.8.20,1.9.20,8.9.20,15.9.20,22.9.20,29.9.20,6.10.20,13.10.20,20.10.20,27.10.20,3.11.20,10.11.20,17.11.20,24.11.20,1.12.20,8.12.20,15.12.20,22.12.20,29.12.20,5.1.21,12.1.21,19.1.21,26.1.21,2.2.21,9.2.21,16.2.21,23.2.21,2.3.21,9.3.21,16.3.21,23.3.21,30.3.21,6.4.21,13.4.21,20.4.21,27.4.21,4.5.21,11.5.21,18.5.21,25.5.21,1.6.21,8.6.21,15.6.21,22.6.21,29.6.21,6.7.21,13.7.21,20.7.21,27.7.21,3.8.21,10.8.21,17.8.21,24.8.21,31.8.21,7.9.21,14.9.21,21.9.21,28.9.21,5.10.21,12.10.21,19.10.21,26.10.21,2.11.21,9.11.21,16.11.21,23.11.21,30.11.21,7.12.21,14.12.21,21.12.21,28.12.21,4.1.22,11.1.22,18.1.22,25.1.22,1.2.22,8.2.22,15.2.22,22.2.22,1.3.22,8.3.22,15.3.22,22.3.22,29.3.22,5.4.22,12.4.22,19.4.22,26.4.22,3.5.22,10.5.22,17.5.22,24.5.22,31.5.22,7.6.22,14.6.22,21.6.22,28.6.22,5.7.22,12.7.22,19.7.22,26.7.22,2.8.22,9.8.22,16.8.22,23.8.22,30.8.22,6.9.22,13.9.22,20.9.22,27.9.22,4.10.22,11.10.22,18.10.22,25.10.22,1.11.22,8.11.22,15.11.22,22.11.22,29.11.22,6.12.22,13.12.22,20.12.22,27.12.22,3.1.23,10.1.23,17.1.23,24.1.23,31.1.23,7.2.23,14.2.23,21.2.23,28.2.23,7.3.23,14.3.23,21.3.23,28.3.23,4.4.23,11.4.23,18.4.23,25.4.23,2.5.23,9.5.23,16.5.23,23.5.23,30.5.23,6.6.23,13.6.23,20.6.23,27.6.23,4.7.23,11.7.23,18.7.23,25.7.23,1.8.23,8.8.23,15.8.23,22.8.23,29.8.23,5.9.23,12.9.23,19.9.23,26.9.23
588903,Prusinovice,1230,5,406,325.2,325.2,325.2,325.2,325.2,325.2,325.2,325.2,406.5,406.5,406.5,406.5,406.5,406.5,406.5,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,8,17,12,12,15,1,2,8,7,10,13,10,12,9,11,4,1,0,9,8,8,5,7,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,18,23,27,25,12,14,6,3,15,11,10,35,29,18,20,13,7,5,4,3,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,0,0,0,4,1,2,4,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596981,Velká Losenice,1228,3,244,162.9,162.9,81.4,81.4,81.4,81.4,81.4,81.4,81.4,244.3,244.3,244.3,244.3,244.3,244.3,2,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,3,4,5,1,5,14,6,3,2,2,12,6,6,14,15,8,3,6,6,13,4,11,9,12,5,8,6,9,3,6,3,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,1,15,12,23,18,10,5,3,3,3,8,13,23,24,19,14,6,14,9,3,9,7,4,1,2,1,1,0,0,0,0,1,0,0,0,2,2,0,6,0,5,3,2,1,6,6,2,1,3,6,0,1,1,0,1,0,3,1,2,0,0,0,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
513199,Dolní Újezd (PR),1227,2,163,163.0,244.5,244.5,244.5,244.5,244.5,244.5,244.5,244.5,244.5,244.5,163.0,163.0,163.0,163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,9,8,22,5,10,7,2,2,1,5,4,5,1,8,5,1,6,10,5,5,10,25,26,14,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,8,9,17,19,12,12,5,1,2,7,14,26,49,33,5,8,9,4,6,3,5,4,5,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1,0,5,0,3,3,2,2,4,4,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
538167,Dobřejovice,1227,2,163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,3,3,3,2,5,6,3,3,3,2,2,1,4,11,14,9,8,4,6,12,6,10,13,10,5,5,10,7,7,2,3,1,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,2,2,5,11,9,10,17,9,8,4,6,4,5,17,25,34,37,28,13,8,8,8,6,8,8,4,1,3,2,2,0,0,0,1,0,0,0,1,2,8,4,7,2,4,0,2,1,1,3,1,3,2,1,2,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531227,Hudlice,1225,8,653,653.1,653.1,653.1,653.1,571.4,571.4,571.4,571.4,571.4,653.1,653.1,653.1,653.1,653.1,653.1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,11,13,5,5,4,2,1,0,3,7,10,22,8,6,5,17,6,5,8,6,8,6,9,16,13,8,4,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,6,8,6,19,14,5,1,3,5,18,23,43,31,29,12,13,3,3,7,4,6,5,5,2,1,1,1,0,1,1,1,1,1,2,3,1,3,0,3,4,4,1,5,4,6,4,3,5,3,2,2,2,1,0,0,1,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
532444,Kačice,1225,3,245,163.3,244.9,244.9,244.9,244.9,244.9,244.9,244.9,326.5,326.5,326.5,244.9,244.9,244.9,244.9,1,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,3,16,4,9,3,4,5,3,6,8,18,17,3,9,4,1,1,8,8,19,17,13,13,6,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,6,16,17,5,7,8,2,4,4,5,29,66,29,10,9,4,2,1,5,3,10,6,2,1,1,0,0,0,0,0,0,0,0,1,4,5,1,4,3,1,2,3,1,2,6,4,3,5,4,0,2,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
541575,Žulová,1223,10,818,899.4,899.4,899.4,899.4,899.4,899.4,899.4,899.4,899.4,817.7,817.7,817.7,817.7,817.7,817.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,6,9,6,7,7,3,1,7,6,10,0,1,17,4,3,2,2,2,3,4,6,5,5,2,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,5,11,9,13,9,5,1,3,5,11,15,21,31,11,10,6,5,6,11,9,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,2,5,2,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598445,Morávka,1222,7,573,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,572.8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,7,7,3,2,1,0,4,6,5,10,5,8,10,1,2,0,1,1,2,3,4,5,5,11,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,12,6,17,18,27,26,22,6,15,9,5,4,15,40,29,14,7,5,2,7,1,1,7,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,2,1,0,1,3,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583031,Holasice,1222,3,246,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,5,4,13,7,15,4,4,1,1,5,7,3,3,7,6,4,5,4,1,7,14,15,9,5,4,6,0,9,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,18,23,22,16,15,4,7,6,12,22,42,53,27,13,14,10,5,10,2,2,1,0,6,0,1,0,0,0,0,1,0,0,1,0,5,3,3,2,5,2,1,2,2,4,3,1,4,1,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558940,Chotíkov,1221,9,737,573.3,573.3,573.3,573.3,573.3,573.3,655.2,737.1,737.1,737.1,737.1,737.1,737.1,737.1,737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,7,10,14,19,9,2,5,0,1,4,2,5,6,4,1,5,3,5,8,4,11,13,11,11,10,5,3,2,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,4,13,9,8,14,12,17,6,2,8,5,13,22,30,32,21,15,15,7,17,10,10,12,5,1,4,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,2,3,3,1,4,0,2,0,0,1,1,1,1,1,2,2,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
584746,Novosedly (BV),1221,2,164,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,5,1,1,0,4,4,9,9,8,4,0,2,8,5,7,14,4,0,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,14,19,25,47,13,11,3,7,2,4,18,22,27,28,11,12,12,7,7,2,7,7,3,0,0,0,0,0,1,0,2,2,1,0,0,1,1,3,4,1,1,0,0,2,2,2,2,0,1,2,1,0,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500020,Petrov nad Desnou,1220,7,574,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,491.8,573.8,573.8,1,82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5,3,2,4,5,3,1,2,3,6,5,14,4,4,5,4,1,7,16,6,1,6,3,1,4,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,5,4,8,17,24,11,21,15,13,1,1,5,9,17,42,17,14,6,9,2,2,6,2,2,4,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,4,4,3,1,3,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537721,Přerov nad Labem,1217,2,164,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,3,9,4,22,8,4,4,3,1,9,5,8,2,9,5,5,11,7,10,5,15,18,5,10,12,6,7,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,4,16,15,14,28,19,8,14,4,8,18,24,33,21,8,13,10,3,8,6,5,4,2,4,1,2,0,0,0,0,0,2,1,6,1,2,6,1,1,4,2,2,2,7,1,5,2,3,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
590401,Budišov,1215,2,165,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,164.6,164.6,164.6,164.6,164.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5,10,12,8,11,8,2,0,4,1,1,1,4,9,5,4,1,0,8,25,14,4,7,14,9,15,19,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,6,16,11,17,11,12,4,1,2,6,5,9,21,21,12,18,14,6,13,10,11,3,2,0,1,0,0,0,0,0,0,2,0,2,1,0,0,4,3,6,0,0,0,0,3,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
597449,Jindřichov (BR),1213,6,495,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,494.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,4,14,10,7,10,6,2,3,2,3,3,2,8,6,11,15,17,18,9,4,1,4,3,2,2,1,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,3,9,17,9,1,13,4,2,3,17,24,14,19,9,3,5,7,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,2,1,1,4,0,2,4,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563609,Jenišovice (JN),1207,4,331,165.7,248.6,248.6,248.6,248.6,248.6,331.4,331.4,331.4,331.4,248.6,248.6,248.6,331.4,331.4,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,3,1,1,6,6,8,9,14,5,3,10,4,3,3,9,10,15,13,3,7,5,9,12,13,12,5,7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,21,14,16,7,14,4,5,12,16,29,42,46,18,9,9,5,7,8,7,4,4,6,1,1,0,1,0,0,0,2,0,0,2,2,1,1,1,2,3,3,4,1,7,4,2,0,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1
539708,Středokluky,1207,2,166,82.9,82.9,82.9,82.9,82.9,82.9,82.9,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,2,5,5,3,10,5,11,6,2,5,2,3,4,12,5,3,4,8,5,9,3,11,4,10,8,11,9,1,5,2,3,2,5,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,14,3,1,1,0,1,12,10,13,14,19,4,7,7,9,10,22,43,35,17,11,13,10,11,3,10,4,9,6,5,5,1,1,0,0,0,0,0,1,0,1,3,3,16,4,2,3,2,2,2,7,5,0,1,5,1,1,0,0,1,1,1,2,2,1,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561207,Stráž (TC),1204,13,1080,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,1079.7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,1,4,4,10,2,2,7,2,2,7,6,6,13,3,6,8,9,7,10,19,9,12,7,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,6,16,4,3,6,2,3,2,5,18,16,33,20,11,12,4,4,9,6,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,2,0,4,2,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563706,Malá Skála,1203,4,332,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,332.5,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,13,21,9,5,5,1,6,1,2,2,3,2,9,8,2,5,6,11,14,4,7,15,7,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,7,9,9,23,8,3,9,4,10,11,25,24,15,17,10,17,9,6,1,5,2,3,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,2,0,1,3,1,2,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584142,Vojkovice (BI),1200,5,417,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,5,6,8,6,7,5,0,1,6,2,1,5,17,3,1,3,6,3,3,8,8,12,4,10,1,3,11,10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,1,0,3,8,14,12,17,11,18,6,7,4,5,5,9,13,32,41,25,13,11,12,4,3,7,3,6,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,4,1,1,1,2,2,5,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503738,Majetín,1198,2,167,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,11,10,6,4,0,3,5,3,7,7,5,12,3,2,4,1,3,10,20,18,19,10,3,2,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,12,28,26,11,4,7,9,1,1,0,2,7,27,26,12,9,4,6,4,7,9,8,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,2,1,4,2,2,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531456,Liteň,1197,3,251,250.6,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,250.6,250.6,250.6,250.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,5,5,6,2,0,1,1,2,1,18,6,11,4,5,6,6,2,7,42,12,6,9,5,4,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,4,6,9,7,4,6,10,6,7,3,14,21,33,24,18,5,5,6,7,5,12,11,4,0,0,0,0,0,0,0,0,1,0,2,2,1,6,3,2,3,2,2,1,0,0,1,0,3,2,5,2,2,0,2,0,4,2,0,2,5,3,1,2,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
560685,Vintířov,1196,2,167,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,167.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,4,12,7,1,7,0,1,2,5,0,3,7,5,2,18,14,11,30,15,14,10,10,2,2,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1,2,3,2,2,2,1,1,0,11,8,13,13,26,18,9,1,4,4,2,5,5,4,2,1,1,0,0,0,0,0,0,0,1,1,1,0,3,3,2,0,2,0,6,4,4,2,0,1,3,0,0,2,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585882,Újezd (ZL),1194,9,754,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,753.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,7,10,22,17,10,4,1,0,1,3,3,5,23,10,5,4,5,1,6,2,0,9,9,8,11,6,5,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,22,21,11,11,8,1,1,3,10,36,60,33,22,8,6,10,7,6,7,6,1,1,3,4,0,1,0,0,0,0,0,0,1,3,2,1,1,0,1,2,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583448,Moutnice,1194,4,335,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,2,5,13,2,6,3,2,1,6,6,5,11,27,9,4,6,3,10,11,8,10,9,1,0,0,0,2,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6,20,13,15,19,4,6,3,5,0,4,8,17,36,20,17,16,9,7,7,5,6,3,0,2,1,1,0,0,3,1,0,0,0,0,0,0,4,1,6,1,1,0,1,2,2,1,4,2,2,2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553913,Meclov,1193,1,84,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,7,13,16,8,1,2,5,5,3,6,7,5,7,11,2,4,4,10,6,12,8,5,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,1,8,4,11,12,12,8,5,3,0,2,9,17,16,27,42,27,13,5,4,13,9,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,5,3,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531944,Vráž (BE),1193,3,252,419.1,419.1,419.1,419.1,419.1,419.1,419.1,419.1,419.1,251.5,251.5,251.5,251.5,251.5,251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,0,2,9,6,13,8,7,7,0,0,1,0,3,6,10,15,5,13,4,8,4,11,15,11,9,5,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,21,2,0,3,2,1,3,5,7,10,7,11,13,10,2,10,16,25,36,40,14,9,6,4,6,10,6,5,1,2,0,1,2,0,1,0,1,0,1,1,0,4,2,4,3,0,5,4,1,1,0,4,2,4,2,2,1,1,5,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
